Date,DBC,GLD,HYG,IEF,LQD,QQQ,SPY,VGK,VT
23/09/2022,21.59515572,153.0099945,59.86748505,87.20703125,91.55614471,270.3320618,353.1211548,42.26679993,76.05678558
26/09/2022,21.09147835,151.2299957,59.16199875,85.75685883,89.96628571,269.2134705,349.6278992,41.55796814,75.14408112
27/09/2022,21.31633377,151.5399933,59.03747177,85.17140198,88.61227417,269.3214417,348.7353821,41.35803604,74.89001465
28/09/2022,21.90995216,154.6900024,60.09159088,87.08991241,90.39431763,274.6788025,355.5971985,42.5030899,76.45198059
29/09/2022,21.77503777,154.6600037,59.52719879,86.68458557,89.72169495,266.760437,348.1691284,41.88511658,75.0123291
30/09/2022,21.50521278,154.6699982,59.25331497,86.45941925,89.49456024,262.2370911,342.7851563,41.93964386,74.22194672
03/10/2022,21.99090195,158.4299927,60.02981949,87.48549652,91.15019989,268.3892517,351.8352051,42.8938446,76.05678558
04/10/2022,22.58452034,160.6999969,61.32268906,87.66599274,91.57086182,276.8276367,362.7373962,44.88405991,78.63498688
05/10/2022,22.98925972,159.8099976,61.0807991,86.83573914,90.87845612,276.6804504,361.8928528,44.18429947,78.25859833
06/10/2022,23.13316727,159.6300049,60.89728928,86.35745239,90.66810608,274.5021973,358.1596069,43.2210083,77.38350677
07/10/2022,23.3760128,157.8800049,60.15494919,85.9332962,89.76538086,264.0424805,348.1691284,42.41220856,75.51103973
10/10/2022,23.11518097,155.4799957,59.42095566,85.42790222,88.9590683,261.4031067,345.5107117,42.23045731,74.87119293
11/10/2022,22.7823925,155.1600037,59.60443878,85.64446259,88.77503967,257.8118591,343.3226013,41.67609787,74.21253967
12/10/2022,22.7823925,155.9900055,59.70453262,85.924263,88.66983795,257.7235718,342.1902771,41.62157059,74.02433014
13/10/2022,23.09719276,154.9100037,59.8380127,85.56326294,88.8276062,263.7677917,351.2209778,42.79388809,75.6145401
14/10/2022,22.63848686,152.9799957,59.64614105,85.08494568,87.97743988,255.8396301,343.2171021,42.15775299,74.03373718
17/10/2022,22.58452034,153.4199982,60.38016129,85.17518616,88.39813232,264.2878418,352.0367432,43.56634521,75.98150635
18/10/2022,22.34167671,153.75,60.80554199,85.3917923,88.92399597,266.3777466,356.1730347,44.09342194,76.71544647
19/10/2022,22.33268166,151.6900024,60.22167587,84.49832916,87.70574188,265.4064331,353.6490173,43.29371262,75.90624237
20/10/2022,22.35066986,151.4499969,59.88802719,83.86663055,86.94325256,264.0523071,350.6835632,43.25735855,75.54866791
21/10/2022,22.37765121,154.1499939,60.46355438,84.05614471,87.18865204,270.2437439,359.205658,44.02980804,77.12006378
24/10/2022,22.44061279,153.6499939,60.50527573,83.9478302,87.1448288,273.2167969,363.6011047,44.33879471,77.27059937
25/10/2022,22.56653023,154,61.0891304,84.99471283,88.31050873,278.8684998,369.4072876,45.42931747,78.69142914
26/10/2022,22.98925972,154.9799957,61.25594711,85.42790222,88.71367645,272.7065735,366.624176,45.92005157,78.71025085
27/10/2022,23.02523804,154.7400055,61.70636368,86.03253174,89.12561035,267.7416382,364.6663818,45.5292778,78.26802063
28/10/2022,22.75540924,153.1600037,62.18180084,85.59033966,89.30964661,275.9347229,373.3420715,46.02910233,79.51947021
31/10/2022,22.5935154,151.9100037,61.247612,85.20227814,88.8276062,272.7261963,370.6452637,45.47475052,78.95491791
01/11/2022,22.9352951,153.4600067,61.61600113,85.18689728,89.46672821,269.9395752,369.0234375,45.82008743,79.11486053
02/11/2022,23.14216232,152.3899994,61.05502319,85.04219818,89.0359726,260.6867676,359.7623596,44.99310684,77.44937897
03/11/2022,23.12417412,151.8099976,60.61964798,84.6713562,88.71945953,255.5943298,356.0579224,44.52054977,76.8565979
04/11/2022,23.90667152,156.4700012,61.0382843,84.49047852,88.89529419,259.7055359,361.1826782,46.56527328,78.65379333
07/11/2022,23.69980431,155.8500061,61.02990341,84.19203186,88.57003021,262.5608826,364.6376038,46.81064606,79.17131042
08/11/2022,23.41198921,159.4499969,60.97131348,84.75274658,88.93924713,264.4742432,366.6049805,47.33772659,79.73589325
09/11/2022,22.87233734,158.6499939,60.24287033,85.04219818,88.71070099,258.3711243,359.052063,46.7106781,78.20214081
10/11/2022,23.07920265,163.4799957,62.11836624,86.95052338,91.6820755,277.4360352,378.7835083,49.43698883,82.43641663
11/11/2022,23.51992035,164.5599976,62.33609009,86.76960754,91.92819977,282.5480347,382.4496155,50.4184494,83.64083099
14/11/2022,23.16914558,164.9199982,61.8755722,86.5615921,91.46227264,280.0754395,379.1961975,49.83683395,82.831604
15/11/2022,23.43897247,165.5,62.41981888,87.20371246,92.73696136,283.9512024,382.4304199,50.04585648,83.66904449
16/11/2022,23.17814064,165.1199951,62.2858696,87.84587097,93.52819061,280.0754395,379.5129395,49.95497513,82.96331787
17/11/2022,22.79138565,163.9199982,62.01791763,87.2489624,93.02708435,279.4571838,378.3516235,49.89136887,82.76574707
18/11/2022,22.6294899,162.7899933,62.15187454,86.94145966,93.01831055,279.4671021,380.0695496,50.10037994,82.96331787
21/11/2022,22.54854393,161.8800049,62.12675858,86.88719177,92.8776474,276.5921631,378.6876221,49.73688126,82.47406769
22/11/2022,22.7823925,162.0700073,62.57889938,87.38464355,93.70401001,280.5758667,383.7835999,50.40937042,83.53731537
23/11/2022,22.46759415,163.0800018,62.93055725,87.85489655,94.64466858,283.3919373,386.2019348,50.98188782,84.17716217
25/11/2022,22.26972198,163.2200012,62.80497742,87.82776642,94.7413559,281.5276184,386.1155701,51.3272171,84.27126312
28/11/2022,22.13480949,161.9299927,62.14350891,87.86395264,94.05565643,277.396698,379.9543762,50.50024033,83.05743408
29/11/2022,22.42262459,162.7299957,62.41142654,87.49311066,93.58972168,275.296936,379.3017883,50.61838531,83.22680664
30/11/2022,22.92630005,164.8099976,63.34920502,88.27996826,94.73258972,287.8465271,391.2499695,51.60894012,85.49449158
01/12/2022,22.80937767,167.8399963,63.58380508,89.24421692,95.91785431,288.1997986,390.9621277,52.19963455,85.69208527
02/12/2022,22.56653023,167.2599945,63.53334045,89.4254303,96.49995422,287.0518188,390.5111084,52.30868912,85.64502716
05/12/2022,21.9819088,164.3899994,62.92794418,88.51924896,95.67976379,282.2340698,383.4860229,51.69981384,84.1677475
06/12/2022,21.63113213,164.8399963,62.70092773,89.06298065,95.97078705,276.3861084,377.9581604,51.36357117,83.27384949
07/12/2022,21.52320099,166.3300018,63.04569244,89.84231567,97.03791046,275.2576904,377.315155,51.31813049,83.13270569
08/12/2022,21.48722267,166.4700012,63.09610367,89.3348465,96.72922516,278.5152893,380.2709961,51.51805878,83.76313782
09/12/2022,21.51420593,167.0599976,63.09610367,88.6733017,96.00605774,276.7393188,377.4303589,51.51805878,83.33030701
12/12/2022,21.7480545,165.6799927,63.33996201,88.5464325,95.88259888,280.2127686,382.8718872,51.73616791,84.10188293
13/12/2022,22.10782623,168.5099945,63.99581146,89.34387207,96.72041321,283.2250671,385.7701416,52.49044037,84.88286591
14/12/2022,22.27871704,168.1000061,63.63426208,89.58856201,96.80861664,281.1253052,383.303772,52.54497147,84.53472137
15/12/2022,22.00888824,165.3500061,63.394207,89.76290894,96.88999939,271.6860657,373.9274597,51.11820221,82.44581604
16/12/2022,21.73006821,166.7899933,63.05611038,89.53591919,96.47424316,269.0957642,369.5127869,50.47297668,81.67424774
19/12/2022,21.68934822,166.3200073,62.73488998,88.80953217,95.50114441,265.3139038,366.3794556,50.40707397,81.17943573
20/12/2022,21.78888512,169.0800018,62.5743103,88.16484833,94.37775421,265.1074219,366.8808289,50.49860764,81.36901093
21/12/2022,22.06938744,168.8000031,63.10680008,88.27381897,95.02348328,268.9530945,372.3666077,51.20340347,82.43067169
22/12/2022,21.78888512,166.7599945,62.71798706,88.24658203,94.99694061,262.3731689,367.0543518,50.7549057,81.43536377
23/12/2022,22.18701935,167.2599945,62.87860489,87.84708405,94.70503235,262.9632568,369.1657715,50.91966248,81.81453705
27/12/2022,22.38608551,168.6699982,62.22776413,87.11159515,93.48430634,259.2454224,367.7099304,51.02035141,81.80506134
28/12/2022,22.13272667,167.9100037,61.39092636,86.90274811,93.19237518,255.8226471,363.1401062,50.55353165,80.78130341
29/12/2022,22.10558128,168.8500061,62.18548584,87.32949829,93.85584259,262.0583496,369.6767273,51.36816788,82.17474365
30/12/2022,22.30465126,169.6399994,62.23620605,86.96630096,93.26314545,261.901062,368.7029419,50.74575043,81.70078278
03/01/2023,21.77078629,171.0599976,62.35451508,87.64730835,93.90891266,260.1306152,367.1507568,51.38647079,81.74816895
04/01/2023,21.38169861,172.6699982,63.0729866,88.31918335,94.59003448,261.3699036,369.98526,52.36587906,82.75296783
05/01/2023,21.27311707,170.5200043,62.94622803,88.19210052,94.51927185,257.2782898,365.7624512,51.88990784,81.89985657
06/01/2023,21.39074707,173.7100067,63.84215164,89.32706451,96.06732941,264.3795776,374.1501465,53.27204514,83.77671051
09/01/2023,21.64410782,174.1000061,64.07040405,89.55407715,96.4477005,266.0910034,373.9380188,53.6107254,83.97576904
10/01/2023,21.64410782,174.7400055,63.99433899,88.99111176,96.12042236,268.3432922,376.5604248,53.86701584,84.4307785
11/01/2023,22.03319359,174.6199951,64.41695404,89.5631485,96.94307709,272.9856567,381.3230896,54.2514534,85.28390503
12/01/2023,22.21416473,176.6399994,64.78044128,90.36217499,98.03999329,274.4609985,382.7114563,54.91963959,85.89056396
13/01/2023,22.43133163,178.7599945,64.78044128,89.88095093,97.72151947,276.3494568,384.196167,55.17593002,86.33608246
17/01/2023,22.58515549,177.5899963,64.56065369,89.59947205,97.36767578,276.9100952,383.4923706,55.31323242,86.31712341
18/01/2023,22.34084511,177.0800018,64.63674164,90.81614685,98.50882721,273.3103333,377.4377441,55.14847183,85.38817596
19/01/2023,22.56705856,179.8899994,64.25636292,90.64363098,98.30538177,270.6251831,374.6901245,54.87387848,85.00899506
20/01/2023,22.70278549,179.2899933,64.38314819,90.04438782,97.79228973,278.031311,381.6701965,55.34069061,86.32660675
23/01/2023,22.75707626,179.6300049,64.37470245,89.75383759,97.50921631,284.2079773,386.2497253,55.59698105,87.14180756
24/01/2023,22.6303978,180.2799988,64.41695404,90.27135468,98.02227783,283.6277771,385.8351746,55.4413681,87.05649567
25/01/2023,22.56705856,181.1100006,64.4085083,90.37124634,98.06652069,282.9982605,385.9797974,55.66105652,87.21764374
26/01/2023,22.66659164,179.4700012,64.56909943,90.04438782,98.03115082,288.5159912,390.2218018,55.72512817,87.95700836
27/01/2023,22.4132328,179.2200012,64.37470245,89.90818024,97.7480545,291.388031,391.1184692,55.54206467,88.01390076
30/01/2023,22.12368011,178.7599945,64.01971436,89.62670135,97.37651825,285.496521,386.2111816,55.20339584,86.94275665
31/01/2023,22.50371933,179.4100037,64.51838684,90.08068848,98.07537079,289.7749634,391.88974,55.59698105,87.94754791
01/02/2023,22.07843781,181.6699982,65.19615936,90.72857666,99.07094574,295.971405,396.0546265,56.23771286,88.90493011
02/02/2023,21.91556358,177.8999939,65.56987,90.69216919,99.21292114,306.5937805,401.8200073,56.33839798,89.62534332
03/02/2023,21.36360168,173.4600067,64.88191986,89.71855164,98.08600616,301.1448669,397.5490417,55.78004837,88.6300354
06/02/2023,21.42694283,173.8200073,64.46572876,88.94510651,97.33178711,298.5974426,395.1195068,55.17593002,87.83379364
07/02/2023,21.83412552,173.9799957,64.6950531,88.72672272,97.01234436,304.7839966,400.2870789,55.57868195,88.77223206
08/02/2023,21.87936783,174.4100037,64.42326355,89.05431366,97.10993195,299.364624,395.9099731,55.34983826,88.04232788
09/02/2023,21.70744705,173.0299988,64.00708771,88.65394592,96.29359436,296.7188721,392.4777832,55.4413681,87.60629272
10/02/2023,22.01509666,173.3600006,63.51446152,88.22627258,95.61920929,294.7714233,393.3937683,54.99287415,87.44515228
13/02/2023,21.96985435,172.4799957,63.67584229,88.43554688,95.97416687,299.4924927,398.0117798,55.7708931,88.41201782
14/02/2023,22.04224205,172.6100006,63.69282532,88.0351944,95.73458862,301.7054443,397.8286438,56.03633881,88.46889496
15/02/2023,21.80698013,170.8899994,63.59091568,87.77129364,95.3707962,304.0168457,399.1204834,55.98141479,88.51628113
16/02/2023,21.7436409,170.75,63.08128357,87.48012543,94.60764313,298.3122559,393.6251221,55.66105652,87.67264557
17/02/2023,21.58076668,171.2599945,63.32758713,87.72579193,94.98034668,296.207428,392.6417542,55.97227097,87.47358704
21/02/2023,21.60791206,170.6199951,62.35085297,86.77037811,93.6315918,289.1946716,384.7648926,55.33153915,85.99484253
22/02/2023,21.32740784,169.6600037,62.75852966,86.92507935,93.89776611,289.4110107,384.2347717,54.99287415,85.71045685
23/02/2023,21.49028206,169.5700073,63.37854004,87.26176453,94.63427734,291.9388123,386.278595,55.34069061,86.16546631
24/02/2023,21.41789436,168.3500061,62.99634552,86.7339859,93.92440033,287.0505066,382.1522827,54.38874817,85.04690552
27/02/2023,21.43598938,169.0099945,63.42103195,86.99789429,93.95101929,289.1061401,383.4537964,55.19424057,85.52087402
28/02/2023,21.49933052,169.7799988,63.30212021,87.13434601,93.98653412,288.7324219,382.0365601,54.64504242,85.15119171
01/03/2023,21.87031937,170.7599945,63.12267303,86.4377594,93.40059662,286.4112244,380.5710754,54.99287415,85.32181549
02/03/2023,21.78888512,170.6600037,63.19957733,86.08215332,93.48074341,288.7815247,383.5308838,55.02947617,85.76732635
03/03/2023,22.13272667,172.4900055,63.84900665,86.77513123,94.54039001,294.751709,389.6819458,55.73427582,86.99961853
06/03/2023,22.02414513,171.6199951,63.84900665,86.62010193,94.28212738,295.0861816,389.9518738,55.63359451,86.86692047
07/03/2023,21.57172012,168.6199951,63.39611053,86.62921143,94.01502228,291.4666748,383.9744568,54.47112656,85.5398407
08/03/2023,21.4540863,168.5399933,63.09703064,86.60187531,93.86365509,292.9223328,384.6010437,54.65420151,85.76732635
09/03/2023,21.19168091,170.1999969,62.74669266,87.13982391,93.77458954,287.847229,377.5052795,54.13245773,84.35493469
10/03/2023,21.41789436,173.8699951,62.75524521,88.74456787,95.11917114,283.8047791,372.0581055,53.70225525,83.18899536
13/03/2023,21.28216553,177.8600006,62.41342926,89.82049561,95.19934082,285.9096069,371.5278625,53.31781387,82.92359924
14/03/2023,21.01070786,176.8300018,62.86633682,88.97252655,94.91437531,292.4797363,377.6691589,54.3063736,84.02316284
15/03/2023,20.522089,178.2100067,62.66123962,90.25814819,95.82265472,294.0140686,375.3071899,52.25603867,82.73401642
16/03/2023,20.58542824,178.5700073,63.07142258,89.44664001,95.68017578,301.7644958,381.8918762,53.04321671,84.10848999
17/03/2023,20.522089,183.7700043,62.69542694,90.50434113,96.161026,300.3383484,377.4266052,52.24688339,83.11317444
20/03/2023,20.60352516,183.8399963,62.52451706,90.13960266,95.87607574,301.4041748,381.0557861,53.26945496,84.01186371
21/03/2023,20.67591476,180.3699951,63.2081337,89.35548401,96.33913422,305.7090149,386.0592041,54.28927994,85.11502838
22/03/2023,20.73020363,183.4400024,63.26794434,90.53166199,96.90011597,301.5519104,379.478302,53.97690582,84.13550568
23/03/2023,20.67591476,185.7400055,63.02011871,91.05139923,97.17615509,305.1277161,380.5041809,53.98608017,84.33522797
24/03/2023,20.77544594,183.6499939,62.89193344,91.07876587,97.47891998,306.250824,383.0010071,53.5634613,84.54443359
27/03/2023,21.16453362,181.9499969,62.73814774,89.95726776,96.31243134,304.1525269,383.7171631,54.18821716,84.86777496
28/03/2023,21.2640686,183.4400024,62.70397568,89.90255737,96.15211487,302.5370483,382.855896,54.14228439,84.95336914
29/03/2023,21.12834167,182.5299988,63.49012756,89.74755859,96.5973587,308.0534668,388.4206238,55.01509476,85.99948883
30/03/2023,21.28216553,184.1799927,63.86609268,89.88431549,96.73093414,310.9693298,390.6949463,55.85115814,86.66517639
31/03/2023,21.4812336,183.2200012,64.55826569,90.37669373,97.60358429,316.1409302,396.2016602,55.99816513,87.57814789
03/04/2023,21.83412552,184.5399933,64.50846863,90.8024292,98.1931076,315.3726501,397.7113953,56.39323044,87.98708344
04/04/2023,21.80698013,187.9799957,64.31959534,91.38713074,98.31815338,314.3087463,395.5048218,56.40241623,87.61617279
05/04/2023,21.8884182,187.8300018,63.95910645,91.77082062,98.63972473,311.2057495,394.4693298,56.09004211,87.18823242
06/04/2023,21.82507896,186.4900055,64.24234009,91.79824829,98.55040741,313.3039246,396.0080566,56.56779861,87.47353363
10/04/2023,21.82507896,185.1100006,64.18225861,90.89378357,98.09486389,313.1266174,396.4145508,56.56779861,87.57814789
11/04/2023,21.94270706,186.2799988,64.31959534,90.85722351,98.06803894,311.1170349,396.5209961,56.78829193,87.7873764
12/04/2023,22.11463165,187.1900024,64.30245972,91.12217712,97.86261749,308.3686829,394.9047546,57.23848724,87.66373444
13/04/2023,22.11463165,189.7200012,64.740242,90.82067108,98.03231812,314.4072266,400.1502075,58.01023865,88.81446075
14/04/2023,22.14177704,186.3600006,64.62004852,90.37301636,97.71077728,313.8161926,399.1727905,57.91836548,88.5386734
17/04/2023,22.05129242,185.5299988,64.44837189,89.79747009,97.09442902,314.0820923,400.6050415,57.64273834,88.74788666
18/04/2023,22.09653282,186.25,64.49130249,89.94363403,97.41598511,314.1018066,400.866333,58.03780365,88.9000473
19/04/2023,21.78888512,185.3600006,64.23377228,89.75177765,96.93367004,313.9541016,400.798584,57.90917587,88.69082642
20/04/2023,21.59886551,186.0899963,64.1736908,90.27251434,97.29986572,311.5603333,398.6114197,57.82649231,88.36749268
21/04/2023,21.55362129,184.25,64.37111664,90.05327606,97.36239624,311.885376,398.9211121,58.25830078,88.39601135
24/04/2023,21.72554398,184.8099976,64.55138397,90.4917984,97.79116821,311.2352295,399.3372803,58.49718094,88.49112701
25/04/2023,21.41789436,185.75,64.44837189,91.38713074,98.21990967,305.3641663,392.99823,57.51411057,87.04558563
26/04/2023,21.09214592,184.7400055,64.19942474,91.03083038,97.79116821,307.2161865,391.3337097,57.56005096,86.85538483
27/04/2023,21.11929131,184.75,64.41403961,90.43695831,97.43386841,315.5695801,399.1243591,58.23074341,88.30091858
28/04/2023,21.31835938,184.8000031,64.6887207,91.11304474,98.1931076,317.746582,402.5309448,58.31343079,88.82396698
01/05/2023,21.13738823,183.9700012,64.39216614,90.04066467,96.6085434,317.3821716,402.1245117,58.32261276,88.71934509
02/05/2023,20.65781593,187.5200043,64.33179474,91.21286011,97.77365112,314.6141357,397.6049194,57.64273834,87.72080231
03/05/2023,20.39541054,189.1100006,64.2973175,91.80812836,97.9349823,312.5552673,394.8757324,57.82649231,87.41648102
04/05/2023,20.47684479,190.4400024,64.10767365,91.78982544,97.66614532,311.4519958,392.0789185,57.53248978,87.1121521
05/05/2023,20.93832016,187.4600067,64.45249176,91.29529572,97.28070831,318.0717163,399.3372803,58.39611435,88.59572601
08/05/2023,21.03785515,187.6900024,64.27146912,90.73665619,96.58165741,318.8597717,399.4437256,58.40530777,88.64326477
09/05/2023,21.10119438,189.0200043,64.10767365,90.62674713,96.54579163,316.8403931,397.6920471,57.94593048,88.28189087
10/05/2023,21.03785515,188.75,64.4956131,91.30443573,97.30762482,320.288147,399.5501709,57.87242889,88.46259308
11/05/2023,20.67591476,187.1300049,64.39216614,91.64330292,97.68403625,321.3323364,398.853363,57.62436295,88.25336456
12/05/2023,20.51303864,186.8099976,64.15937805,91.09381104,97.08352661,320.1798096,398.330719,57.46817398,88.00609589
15/05/2023,20.74830246,187.2100067,64.14215851,90.89235687,96.56371307,321.9135437,399.7050476,57.89999008,88.60523224
16/05/2023,20.522089,184.8699951,63.69382095,90.59926605,96.07972717,322.2780151,397.0339661,57.29360962,87.84443665
17/05/2023,20.76639938,184.2299957,63.86625671,90.3062439,96.07077026,326.1789246,401.8534546,57.54166794,88.67180634
18/05/2023,20.57637787,181.8399963,63.90073776,89.74758911,95.66745758,332.2370911,405.7246399,57.431427,89.14730835
19/05/2023,20.54923439,183.6399994,63.96971512,89.40876007,95.55091858,331.4884949,405.1342773,57.8540535,89.15681458
22/05/2023,20.56732941,183.2100067,64.2542038,89.24391937,95.51508331,332.6016541,405.2988281,57.7805481,89.29947662
23/05/2023,20.64876747,183.4299927,63.91799545,89.39044952,95.71225739,328.385437,400.7502441,56.9352951,88.17728424
24/05/2023,20.65781593,181.9499969,63.4696846,89.16149902,95.33583069,326.7009888,397.8468933,56.04410934,87.38793945
25/05/2023,20.3320694,180.1999969,63.42657852,88.6028595,95.02212524,334.6505737,401.2922058,55.89710617,87.65423584
26/05/2023,20.65781593,180.9199982,63.81454849,88.76771545,95.42546082,343.2010803,406.4891968,56.51266098,88.71934509
30/05/2023,20.17824364,182.0399933,64.09040833,89.46369171,96.14245605,344.7575073,406.6440125,55.92465973,88.40552521
31/05/2023,19.95203018,182.3200073,63.89212036,89.80253601,96.45614624,342.7971802,404.3891296,55.32748032,87.74932098
01/06/2023,20.27777672,183.7599945,64.27587128,90.05220795,96.75196838,346.7572021,408.2312622,55.97978592,88.84299469
02/06/2023,20.54018593,181.0500031,64.6050415,89.33620453,96.49121857,349.3578186,414.1347046,56.64129257,90.23144531
05/06/2023,20.48589325,182.1399994,64.55306244,89.3086853,96.28442383,349.6040039,413.3411255,56.23704529,89.92713928
06/06/2023,20.51303864,182.3399963,64.65704346,89.36374664,96.4732132,349.5449524,414.2411804,56.44835663,90.45969391
07/06/2023,20.5944767,180.1499939,64.30187225,88.71201324,95.61003113,343.6147766,412.8088379,56.20029068,90.0697937
08/06/2023,20.63066864,182.5299988,64.70900726,89.3086853,96.2484436,347.8801575,415.3057556,56.85260773,90.62135315
09/06/2023,20.50399017,182.0399933,64.72632599,88.98739624,95.99668121,349.2100525,416.0509338,56.51266098,90.72597504
12/06/2023,20.22348595,181.8800049,64.65704346,89.13425446,96.30239105,355.1106567,419.8252563,56.76073456,91.33462524
13/06/2023,20.49494171,180.5399933,64.73500824,88.50087738,95.87078094,357.839325,422.5931091,57.20173264,92.04788208
14/06/2023,20.54018593,180.6399994,64.76096344,88.62020874,96.16751099,360.4398804,423.096405,57.40385818,92.1905365
15/06/2023,20.97451591,181.9100037,65.07282257,89.3086853,97.00373077,364.7348938,428.3417969,58.18480682,93.25565338
16/06/2023,21.23692131,181.6300049,64.90821838,88.92312622,96.83291626,362.4396362,426.8827515,58.13886642,92.98936462
20/06/2023,21.04690361,179.75,64.73500824,89.18933105,97.18359375,361.9207153,424.6680298,57.31513596,92.07029724
21/06/2023,21.35455513,179.4900055,64.57040405,89.27198029,97.07569122,356.9886169,422.492157,57.20293808,91.78308868
22/06/2023,20.95641708,177.7100067,64.37983704,88.76707458,96.57215118,361.2007141,424.0172119,56.97854233,91.74479675
23/06/2023,20.73020363,178.1999969,64.26721954,89.13425446,96.84190369,357.6199646,420.811615,56.28664398,90.7395401
26/06/2023,20.75735092,178.5099945,64.30187225,89.35456848,96.94979095,352.8258972,419.0923157,56.36143494,90.68212128
27/06/2023,20.42255402,177.6900024,64.51842499,89.04248047,96.84190369,358.8924561,423.6869202,56.9317894,91.61076355
28/06/2023,20.35921478,177.2799988,64.89092255,89.40048218,97.26449585,359.5927429,423.9006653,56.88504028,91.658638
29/06/2023,20.36826324,177.0899963,64.717659,88.4825058,96.52719879,358.8727722,425.5714111,56.80089188,91.83094025
30/06/2023,20.54018593,178.2700043,65.02950287,88.67526245,97.23753357,364.4065857,430.5934753,57.68912888,92.84577179
03/07/2023,20.54018593,178.4700012,64.92761993,88.29066467,96.96510315,365.264801,431.0888672,57.52083588,93.14256287
05/07/2023,20.6668644,177.8399963,64.72731018,87.86737061,96.2705307,365.2548828,430.4477539,56.77283859,92.61600494
06/07/2023,20.62162399,177.3099976,64.25699615,87.14965057,95.29624939,362.4731445,427.0770264,55.76303864,91.47672272
07/07/2023,20.79354286,178.6399994,64.31796265,87.0391922,95.20606232,361.2696838,425.9987488,56.12769318,91.71607971
10/07/2023,20.83878899,178.7799988,64.64022064,87.49009705,95.70218658,361.3880615,427.0770264,56.46428299,92.00328064
11/07/2023,21.08309555,179.4499969,64.98856354,87.6741333,96.15326691,363.1735229,429.796875,57.07203674,92.79789734
12/07/2023,21.23692131,181.8800049,65.49372864,88.5298996,97.00119781,367.760376,433.2550049,58.42778397,93.87973022
13/07/2023,21.53552437,182.0099945,65.88564301,89.26602936,97.68678284,374.0045471,436.6936951,59.34407425,94.96155548
14/07/2023,21.39074707,181.4299927,65.40662384,88.82434845,96.92902374,373.9255981,436.4216919,59.06356812,94.61691284
17/07/2023,21.21882629,181.5599976,65.52855682,88.97158051,97.09140015,377.417572,437.9371338,58.97942734,94.88497162
18/07/2023,21.49933052,183.6399994,65.71143341,89.07279968,97.33496094,380.5050049,441.1912231,59.3253746,95.45938873
19/07/2023,21.61696053,183.6699982,65.76371765,89.37644958,97.88525391,380.4162903,442.1722717,59.31602097,95.54556274
20/07/2023,21.68029976,182.7400055,65.47628021,88.66793823,97.22670746,371.6469727,439.238739,59.0916214,94.89453888
21/07/2023,21.79793167,182.1799927,65.64177704,88.741539,97.39811707,370.5322876,439.238739,59.29732513,94.93284607
24/07/2023,22.18701935,181.3999939,65.52855682,88.5298996,97.28082275,371.1241455,441.2009277,58.99812317,95.27748871
25/07/2023,22.26845741,182.4100037,65.48500061,88.36427307,97.12748718,373.6395264,442.4054871,59.11033249,95.56469727
26/07/2023,22.15987396,183.3000031,65.74628448,88.66793823,97.57853699,372.3966064,442.4734497,59.22252274,95.73703003
27/07/2023,22.10558128,180.4199982,65.22373199,87.70175934,96.38775635,371.5087891,439.539856,58.87657547,95.10515594
28/07/2023,22.24131012,181.8600006,65.59822083,87.98699188,97.01924896,378.2757874,443.8430786,59.38146973,96.09126282
31/07/2023,22.33179665,182.3500061,65.75501251,88.09741211,97.28987885,378.4729919,444.6881714,59.36277771,96.30186462
01/08/2023,22.21416473,180.4600067,65.42945099,87.58268738,96.32041931,377.5951233,443.4156189,58.70828247,95.71789551
02/08/2023,21.87936783,179.6000061,65.14942932,87.40737915,95.73206329,369.3091125,437.2473755,57.64238739,94.11906433
03/08/2023,22.08748436,179.5399933,64.93943024,86.76163483,94.87211609,368.7172546,435.9942627,57.48343277,93.91802216
04/08/2023,22.12368011,180.1900024,65.32447052,87.68412018,95.85877991,366.9910278,434.0223694,57.58628845,93.74568939
07/08/2023,22.13272667,179.7799988,65.44699097,87.47195435,95.62343597,370.0982361,437.810791,58.13792419,94.43499756
08/08/2023,22.10558128,178.6399994,65.58698273,87.9147644,96.00361633,366.9515686,435.9068909,57.82938385,93.85101318
09/08/2023,22.25940704,177.7899933,65.59573364,87.97010803,96.09411621,362.9170532,432.9927368,57.96028137,93.4680481
10/08/2023,22.14177704,177.6000061,65.57824707,87.29666901,95.41524506,363.5878601,433.1482239,58.18468094,93.61165619
11/08/2023,22.10558128,177.6000061,65.48195648,86.83541107,95.08937836,361.2696838,432.8956299,57.68912888,93.27658081
14/08/2023,21.99699974,177.0599976,65.4732132,86.69705963,95.05314636,365.3239746,435.2851868,57.57694244,93.3531723
15/08/2023,21.73459244,176.5899963,65.26319122,86.5309906,94.55532074,361.4472961,430.2145996,56.83828354,92.2522049
16/08/2023,21.64410782,175.5700073,65.06193542,86.19890594,94.12987518,357.6199646,427.0576477,56.49234009,91.55332184
17/08/2023,21.69839859,175.3000031,64.79065704,86.08818817,93.8764267,353.7136536,423.8035583,56.00614166,90.95017242
18/08/2023,21.85222435,175.3300018,64.83441162,86.34649658,94.22944641,353.2697754,424.0074768,55.91264725,90.89273834
21/08/2023,21.79793167,175.8099976,64.81690979,85.81143188,93.66821289,358.9614258,426.7662354,56.23054123,91.3427124
22/08/2023,21.80698013,176.1000061,64.85192871,85.84835052,93.95788574,358.4485168,425.6102905,56.02483749,91.15123749
23/08/2023,21.85222435,177.8899994,65.37696075,86.78004456,95.27947235,364.1007385,430.3506165,56.49234009,92.19474792
